2.752130618318915367e-03,4.142992198467254639e-03,2.337831538170576096e-03,3.255208255723118782e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.397017087787389755e-03,3.373579587787389755e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.426609862595796585e-03,3.432765137404203415e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.485795412212610245e-03,3.551136469468474388e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.544980961829423904e-03,3.669507568702101707e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.544980961829423904e-03,3.669507568702101707e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.544980961829423904e-03,3.669507568702101707e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.752130618318915367e-03,4.142992198467254639e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
2.781723393127322197e-03,4.202178213745355606e-03,2.574573969468474388e-03,3.728693118318915367e-03
3.995028324425220490e-03,6.628788076341152191e-03,2.663352293893694878e-03,3.906250000000000000e-03
6.036931648850440979e-03,1.071259472519159317e-02,2.959280274808406830e-03,4.498105961829423904e-03
6.392045412212610245e-03,1.142282225191593170e-02,3.166429931297898293e-03,4.912405274808406830e-03
6.599195301532745361e-03,1.183712109923362732e-02,3.314394038170576096e-03,5.208333488553762436e-03
7.072679698467254639e-03,1.278409082442522049e-02,3.462357912212610245e-03,5.504261236637830734e-03
7.486979011446237564e-03,1.361268945038318634e-02,3.580729244276881218e-03,5.681818351149559021e-03
7.516571786254644394e-03,1.367187500000000000e-02,3.639914793893694878e-03,5.800189450383186340e-03
7.516571786254644394e-03,1.367187500000000000e-02,3.699100343510508537e-03,5.918560549616813660e-03
7.516571786254644394e-03,1.367187500000000000e-02,3.876657225191593170e-03,6.273674312978982925e-03
7.575757801532745361e-03,1.379024609923362732e-02,3.965435549616813660e-03,6.451230961829423904e-03
7.575757801532745361e-03,1.379024609923362732e-02,4.054213874042034149e-03,6.628788076341152191e-03
7.605350576341152191e-03,1.384943164885044098e-02,4.054213874042034149e-03,6.628788076341152191e-03
7.605350576341152191e-03,1.384943164885044098e-02,4.083806648850440979e-03,6.687973625957965851e-03
7.605350576341152191e-03,1.384943164885044098e-02,4.083806648850440979e-03,6.687973625957965851e-03
7.605350576341152191e-03,1.384943164885044098e-02,4.142992198467254639e-03,6.806344725191593170e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.320549312978982925e-03,7.161458488553762436e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.320549312978982925e-03,7.161458488553762436e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.379734862595796585e-03,7.279829587787389755e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.409327637404203415e-03,7.339015137404203415e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.409327637404203415e-03,7.339015137404203415e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.409327637404203415e-03,7.339015137404203415e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.438920412212610245e-03,7.398200687021017075e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.438920412212610245e-03,7.398200687021017075e-03
7.901278324425220490e-03,1.444128807634115219e-02,4.468513187021017075e-03,7.457386236637830734e-03
7.930871099233627319e-03,1.450047362595796585e-02,4.468513187021017075e-03,7.457386236637830734e-03
7.930871099233627319e-03,1.450047362595796585e-02,4.468513187021017075e-03,7.457386236637830734e-03
7.930871099233627319e-03,1.450047362595796585e-02,4.468513187021017075e-03,7.457386236637830734e-03
8.019649423658847809e-03,1.467803027480840683e-02,4.498105961829423904e-03,7.516571786254644394e-03
8.019649423658847809e-03,1.467803027480840683e-02,4.498105961829423904e-03,7.516571786254644394e-03
8.078834973275661469e-03,1.479640137404203415e-02,4.498105961829423904e-03,7.516571786254644394e-03
8.197206072509288788e-03,1.503314357250928879e-02,4.675663076341152191e-03,7.871685549616813660e-03
8.226798847317695618e-03,1.509232912212610245e-02,4.764441400766372681e-03,8.049242198467254639e-03
8.433949202299118042e-03,1.550662890076637268e-02,4.794034175574779510e-03,8.108427748084068298e-03
8.433949202299118042e-03,1.550662890076637268e-02,4.882812500000000000e-03,8.285984396934509277e-03
8.433949202299118042e-03,1.550662890076637268e-02,4.882812500000000000e-03,8.285984396934509277e-03
8.493134751915931702e-03,1.562500000000000000e-02,4.941998049616813660e-03,8.404356427490711212e-03
8.522727526724338531e-03,1.568418554961681366e-02,4.941998049616813660e-03,8.404356427490711212e-03
8.522727526724338531e-03,1.568418554961681366e-02,4.941998049616813660e-03,8.404356427490711212e-03
8.552320301532745361e-03,1.574337109923362732e-02,5.001183599233627319e-03,8.522727526724338531e-03
8.552320301532745361e-03,1.574337109923362732e-02,5.001183599233627319e-03,8.522727526724338531e-03
8.581913076341152191e-03,1.580255664885044098e-02,5.030776374042034149e-03,8.581913076341152191e-03
8.700284175574779510e-03,1.603929884731769562e-02,5.030776374042034149e-03,8.581913076341152191e-03
8.729876950383186340e-03,1.609848439693450928e-02,5.030776374042034149e-03,8.581913076341152191e-03
8.759469725191593170e-03,1.615766994655132294e-02,5.030776374042034149e-03,8.581913076341152191e-03
8.759469725191593170e-03,1.615766994655132294e-02,5.030776374042034149e-03,8.581913076341152191e-03
8.759469725191593170e-03,1.615766994655132294e-02,5.060369148850440979e-03,8.641098625957965851e-03
8.789062500000000000e-03,1.621685549616813660e-02,5.089961923658847809e-03,8.700284175574779510e-03
8.789062500000000000e-03,1.621685549616813660e-02,5.089961923658847809e-03,8.700284175574779510e-03
8.789062500000000000e-03,1.621685549616813660e-02,5.149147938936948776e-03,8.818655274808406830e-03
